trip_uuid,observed_route_type,osrm_distance_km,osrm_minutes,structural_risk,ftl_predicted_eta,ftl_late_probability,ftl_transport_cost_inr,ftl_expected_total_cost_inr,carting_predicted_eta,carting_late_probability,carting_transport_cost_inr,carting_expected_total_cost_inr,recommended_route_type,recommended_expected_cost_inr,observed_expected_cost_inr,estimated_saving_vs_observed_inr,distance_band,time_bucket,structural_risk_band
trip-153833836174130977,Carting,188.1902,185.0,0.0006968323918203829,361.86752133004,0.9572283773238036,4587.4236,5789.772831321981,350.7993637368265,0.945946314204645,5519.3256,6693.897484575975,FTL,5789.772831321981,6693.897484575975,904.1246532539935,150â€“300,evening,low
trip-153847866704483978,Carting,197.84980000000002,139.0,0.027628580185954144,400.0707630460234,0.994424569614749,4761.2964,6058.650210899421,340.64819571944196,0.9794331461437604,5789.794400000001,6960.807364510764,FTL,6058.650210899421,6960.807364510764,902.1571536113433,150â€“300,morning,medium
trip-153824797999264496,Carting,219.1322,184.0,0.2985019605215761,294.8524746023271,0.8382969204343694,5144.3796,6153.23300942184,216.15701370183405,0.4742284903673326,6385.7016,7055.129872587335,FTL,6153.23300942184,7055.129872587335,901.8968631654952,150â€“300,evening,high
trip-153860067522270432,Carting,183.009,133.0,0.2977420982508479,281.31508874246,0.9373080975886842,4494.162,5525.446226279262,288.81203788703584,0.9464133079546743,5374.2519999999995,6425.082729751408,FTL,5525.446226279262,6425.082729751408,899.6365034721457,150â€“300,late_evening,high
trip-153851024127907634,Carting,185.7414,183.0,0.0006968323918203829,355.5174510938046,0.9534867274504896,4543.3452,5731.123465912853,349.31073620393965,0.946972570188766,5450.7592,6622.866957502262,FTL,5731.123465912853,6622.866957502262,891.7434915894091,150â€“300,evening,low
trip-153856571675416618,Carting,195.5352,134.0,0.027628580185954144,374.6478458036172,0.9914409853340851,4719.6336,5964.649784274277,321.0291339238822,0.9723649800464381,5724.9856,6853.226357870983,FTL,5964.649784274277,6853.226357870983,888.5765735967052,150â€“300,morning,medium
trip-153823482493857386,Carting,159.4268,112.0,0.2977420982508479,184.8074104729583,0.754019261096701,4069.6823999999997,4816.306851494267,256.6819233978697,0.9380442135796783,4713.9504,5696.336353585578,FTL,4816.306851494267,5696.336353585578,880.0295020913109,150â€“300,afternoon,high
trip-153842839745436792,Carting,192.0598,182.0,0.004198773270878965,434.911817304718,0.9919289966061721,4657.0764,6022.864532912522,392.12583084683,0.9793782991040323,5627.6744,6901.615211245676,FTL,6022.864532912522,6901.615211245676,878.7506783331537,150â€“300,late_evening,low
trip-153833764184614356,Carting,218.8868,182.0,0.2985019605215761,317.4643203934434,0.9003777928579756,5139.9624,6225.079937215874,224.21023206901862,0.5322342979605005,6378.8304,7093.368013118287,FTL,6225.079937215874,7093.368013118287,868.2880759024129,150â€“300,evening,high
trip-153842455608636234,Carting,218.9582,181.0,0.2985019605215761,321.10737537742904,0.9096240167932551,5141.247600000001,6238.274359151486,223.52262904060757,0.5350680458435771,6380.8296,7095.408881003003,FTL,6238.274359151486,7095.408881003003,857.1345218515171,150â€“300,evening,high
trip-153857013216278885,Carting,175.424,150.0,0.005008322823088304,328.0149580431748,0.9640571808326025,4357.632,5495.69050650265,341.6996782362469,0.9732296770401799,5161.872,6331.886194992585,FTL,5495.69050650265,6331.886194992585,836.1956884899346,150â€“300,afternoon,low
trip-153831090686924242,Carting,195.5576,137.0,0.027628580185954144,360.2341367503846,0.9872811499827114,4720.0368,5934.145648492125,286.51124502746796,0.9378234167729035,5725.6128,6767.546998441388,FTL,5934.145648492125,6767.546998441388,833.401349949263,150â€“300,afternoon,medium
trip-153820286099774363,Carting,57.064,51.0,0.29916465205940707,135.53817062215143,0.8391556859836717,2227.152,2917.806184236139,684.5356394433925,0.9999990357392227,1847.792,3716.862796756396,FTL,2917.806184236139,3716.862796756396,799.0566125202572,50â€“150,morning,high
trip-153843189199595925,FTL,104.9223,83.0,0.05731541542655261,700.0924195847898,0.9999983980318529,3088.6014,4988.785438185506,262.06855335342055,0.9736712518908659,3187.8244000000004,4198.797132652275,Carting,4198.797132652275,4988.785438185506,789.9883055332311,50â€“150,late_evening,medium
trip-153860841527359826,Carting,189.2153,179.0,0.009373468515392488,442.81988921619893,0.9937388380400325,4605.875400000001,5988.384597452416,361.8707228807597,0.9633229779566513,5548.0284,6753.431334739846,FTL,5988.384597452416,6753.431334739846,765.04673728743,150â€“300,late_evening,medium
trip-153820408251498194,Carting,65.06049999999999,64.0,0.05684925504354177,149.28945400521798,0.833533076837539,2371.089,3086.4344464292053,639.5849922921947,0.9999962968874611,2071.6939999999995,3850.8621330281194,FTL,3086.4344464292053,3850.8621330281194,764.4276865989141,50â€“150,morning,medium
trip-153853525864298967,Carting,60.5429,57.0,0.03891712047213469,141.92534253623714,0.8367027213690043,2289.7722000000003,2991.974245756977,654.9389841642701,0.9999978156709171,1945.2012,3755.0780761639985,FTL,2991.974245756977,3755.0780761639985,763.1038304070216,50â€“150,night,medium
trip-153843234879957146,FTL,17.5609,12.0,0.002548673824267165,33.07093013371621,0.60226451256046,1516.0962,1883.3703165476622,36.00841595811532,0.6177920361511965,741.7052,1122.618049991829,Carting,1122.618049991829,1883.3703165476622,760.7522665558333,0â€“50,late_evening,low
trip-153836868418362082,Carting,198.7169,136.0,0.0017433332724655038,430.5284980607767,0.997376537320047,4776.9042,6136.649464781577,301.27414546343806,0.9555666560265966,5814.073200000001,6894.404818940175,FTL,6136.649464781577,6894.404818940175,757.7553541585976,150â€“300,night,low
trip-153854956915689068,Carting,63.8472,64.0,0.05684925504354177,153.94734903237696,0.8474042433281891,2349.2496,3080.8464197288486,649.639597174228,0.9999970383730274,2037.7216,3836.9993135349696,FTL,3080.8464197288486,3836.9993135349696,756.152893806121,50â€“150,morning,medium
trip-153839632923855733,Carting,165.2027,141.0,0.005008322823088304,304.1654338474254,0.9525394129048337,4173.6486,5258.249174147268,326.64450560881403,0.9706526603575267,4875.6756,6014.290941396392,FTL,5258.249174147268,6014.290941396392,756.041767249124,150â€“300,afternoon,low
trip-153837680807717788,Carting,72.6241,67.0,0.29916465205940707,143.30127099420832,0.8018355065671737,2507.2338,3194.7540952720037,575.6205869727684,0.9999833802457097,2283.4748,3934.7076640683913,FTL,3194.7540952720037,3934.7076640683913,739.9535687963876,50â€“150,morning,high
trip-153819521951775840,Carting,200.6783,138.0,0.0017433332724655038,424.7764956342445,0.996857150728345,4812.2094,6160.190966632661,281.0736493874951,0.9286464565627843,5868.9924,6895.462927056383,FTL,6160.190966632661,6895.462927056383,735.2719604237218,150â€“300,night,low
trip-153830777852885739,FTL,148.6074,101.0,0.09870881943341679,944.4795264121055,0.9999999886619396,3874.9332000000004,6263.8922471551805,314.2842598735216,0.9864905103520875,4411.0072,5532.820974923086,Carting,5532.820974923086,6263.8922471551805,731.0712722320941,50â€“150,morning,high
trip-153840860814830094,Carting,165.11339999999998,109.0,0.05661291442832042,247.94538285134826,0.9310692147383732,4172.0412,5133.4665730718825,257.11432429631066,0.9430521144365327,4873.1752,5858.929905810887,FTL,5133.4665730718825,5858.929905810887,725.4633327390047,150â€“300,afternoon,medium
trip-153852189717216543,FTL,27.497100000000003,19.0,0.01453520794785846,44.78838495419479,0.6197838253352085,1694.9478,2094.416482575994,35.58019132889081,0.570527644986041,1019.9188000000001,1376.3430051508024,Carting,1376.3430051508024,2094.416482575994,718.0734774251916,0â€“50,late_evening,medium
trip-153825978202410674,FTL,27.4744,19.0,0.01453520794785846,42.64593640520169,0.6085022421991414,1694.5392,2084.082193909974,34.910646712281185,0.5668781996090454,1019.2832,1372.5435932290852,Carting,1372.5435932290852,2084.082193909974,711.538600680889,0â€“50,late_evening,medium
trip-153854227148721071,Carting,199.1556,136.0,0.0017433332724655038,438.9270533955955,0.9978222172584349,4784.8008,6161.566015420409,287.32861193748585,0.9403867632632482,5826.3568,6871.207405506595,FTL,6161.566015420409,6871.207405506595,709.6413900861862,150â€“300,night,low
trip-153822918726207926,FTL,57.376000000000005,40.0,0.02768121596924291,316.99921515840316,0.9974719110737483,2232.768,3365.5023858536806,166.44695695088458,0.932902543227699,1856.5280000000002,2655.8731855156193,Carting,2655.8731855156193,3365.5023858536806,709.6292003380613,50â€“150,afternoon,medium
trip-153860448773300545,FTL,27.3977,18.0,0.01453520794785846,38.39522258414848,0.5922385453573997,1693.1586,2066.0683178469967,31.50316605957276,0.5547966131356467,1017.1356000000001,1357.540238686969,Carting,1357.540238686969,2066.0683178469967,708.5280791600278,0â€“50,late_evening,medium
trip-153846275370531358,Carting,56.9401,50.0,0.29916465205940707,139.15102412804856,0.8530732993039285,2224.9218,2929.760497908061,644.6090234310535,0.9999977199516562,1844.3228,3633.5397068379352,FTL,2929.760497908061,3633.5397068379352,703.7792089298741,50â€“150,morning,high
trip-153824954723370386,Carting,153.7999,105.0,0.007974246188858862,254.4240874608246,0.9455183120003982,3968.3982,4950.005530921849,301.0097126497789,0.9799467053423305,4556.3972,5648.3899779707235,FTL,4950.005530921849,5648.3899779707235,698.3844470488748,150â€“300,evening,medium
trip-153854136595761677,FTL,33.9283,23.0,0.0003728765510126132,91.1281278518812,0.8040396395144591,1810.7094,2394.985475460992,70.94380929295822,0.7237611934752733,1199.9924,1703.7606153235533,Carting,1703.7606153235533,2394.985475460992,691.2248601374386,0â€“50,night,low
trip-153853148161456671,Carting,190.8505,156.0,0.01323696241891783,394.3487540558267,0.9900807151734665,4635.309,5919.046865698387,283.50974596333765,0.8947510076294696,5593.814,6608.20899574141,FTL,5919.046865698387,6608.20899574141,689.1621300430234,150â€“300,night,medium
trip-153843800185223460,Carting,180.852,130.0,0.005701186937199416,349.66925953000947,0.9866626698085663,4455.336,5648.005853964302,274.78518688375624,0.9333714958993732,5313.856,6330.1121217171985,FTL,5648.005853964302,6330.1121217171985,682.1062677528962,150â€“300,late_evening,low
trip-153859691749220413,FTL,21.3397,17.0,0.0025307014915355087,42.15448817919326,0.6185582160449,1584.1145999999999,1977.7026843808362,56.984615029104354,0.6927465965151942,847.5116,1307.8541283158058,Carting,1307.8541283158058,1977.7026843808362,669.8485560650304,0â€“50,evening,low
trip-153844906505199898,FTL,25.6387,26.0,0.00033619322993140555,46.32477132648921,0.5832443219371898,1661.4966,2045.7683036215733,51.646922980660364,0.6116791777426487,967.8836,1377.017034832645,Carting,1377.017034832645,2045.7683036215733,668.7512687889282,0â€“50,night,low
trip-153817914062771990,FTL,26.474400000000003,24.0,0.003331026555046493,54.220415314035144,0.6375851110645617,1676.5392000000002,2103.7725861603512,58.05592461986698,0.6570401309389834,991.2832000000001,1435.9151147092257,Carting,1435.9151147092257,2103.7725861603512,667.8574714511255,0â€“50,late_evening,low
trip-153825728158254744,FTL,21.8424,17.0,0.0025307014915355087,41.24402583603138,0.6137731661047061,1593.1632,1982.5378347244157,57.70475997786763,0.6961423153203425,861.5872,1325.0678776159066,Carting,1325.0678776159066,1982.5378347244157,657.4699571085091,0â€“50,late_evening,low
trip-153851685476004401,FTL,29.3944,38.0,0.0032004998694007414,119.96498653785679,0.8392361016370502,1729.0992,2388.647223894239,122.44037629934546,0.8465200461424288,1073.0432,1741.1839756699053,Carting,1741.1839756699053,2388.647223894239,647.4632482243335,0â€“50,late_evening,low
trip-153817438822669272,FTL,25.8111,23.0,0.0011730184993299971,52.56365326083918,0.6352364254149793,1664.5998,2087.345319229168,64.7582318158986,0.6954531015857752,972.7108,1449.9538144246847,Carting,1449.9538144246847,2087.345319229168,637.3915048044835,0â€“50,late_evening,low
trip-153860776984766706,FTL,27.3711,18.0,0.0016638188323907714,31.804097779606163,0.5564477648524978,1692.6798,2034.511877985461,44.80057252753562,0.6261108990188655,1016.3907999999999,1419.0473945645037,Carting,1419.0473945645037,2034.511877985461,615.4644834209573,0â€“50,late_evening,low
trip-153842656085335959,Carting,168.65480000000002,164.0,0.004069148245749837,414.83915353065026,0.9921962344362126,4235.786400000001,5561.562824279407,357.0022909669123,0.972348946510525,4972.334400000001,6172.513455189088,FTL,5561.562824279407,6172.513455189088,610.9506309096805,150â€“300,evening,low
trip-153851371358804545,Carting,178.35299999999998,143.0,0.003992129750232779,413.8935728310279,0.9954329105960255,4410.353999999999,5735.857600960068,309.555649899012,0.9554547172353414,5243.883999999999,6340.722658415694,FTL,5735.857600960068,6340.722658415694,604.8650574556259,150â€“300,evening,low
trip-153829085457862248,Carting,140.9929,105.0,0.004923279913070053,214.47263564030195,0.877187134289017,3737.8722,4605.411038425113,264.3664370450653,0.9558416283891441,4197.8012,5204.454888284702,FTL,4605.411038425113,5204.454888284702,599.0438498595895,50â€“150,morning,low
trip-153827050923071983,FTL,34.6875,46.0,0.0010683422058611269,66.3628373900552,0.5616996949663968,1824.375,2237.950522263309,68.02680147775291,0.570781419567122,1221.25,1642.6943127390668,Carting,1642.6943127390668,2237.950522263309,595.256209524242,0â€“50,night,low
trip-153835369698642644,Carting,179.7327,140.0,0.003992129750232779,345.4545463988871,0.9809869647943835,4435.1885999999995,5616.591175194965,246.04776138512602,0.8499736874622031,5282.5156,6199.597966501353,FTL,5616.591175194965,6199.597966501353,583.0067913063876,150â€“300,night,low
trip-153834784027708504,Carting,168.9646,155.0,0.003943788724121815,447.0134710856911,0.996982484399326,4241.3628,5633.880984371045,369.03501455529374,0.9831671161701544,4981.0088,6210.662387195664,FTL,5633.880984371045,6210.662387195664,576.7814028246194,150â€“300,late_evening,low
trip-153852373926387313,FTL,60.6512,45.0,0.0057685012088618155,305.8667363760842,0.9963048737457931,2291.7216,3401.6075096250647,199.24123338140072,0.9618591802309661,1948.2336,2827.645656878284,Carting,2827.645656878284,3401.6075096250647,573.9618527467806,50â€“150,late_evening,low
trip-153827991414215348,Carting,171.661,134.0,0.00192333039437892,483.69815274816233,0.9992354929454357,4289.898,5756.912051969043,387.1517516479759,0.9935039189411392,5056.508,6327.563462766521,FTL,5756.912051969043,6327.563462766521,570.6514107974781,150â€“300,night,low
trip-153859936712332299,Carting,174.0022,168.0,0.0025497024834210806,403.092382225666,0.9887670628222536,4332.0396,5632.6078958624585,309.84433207157065,0.9172404018286652,5122.0616,6200.370465057474,FTL,5632.6078958624585,6200.370465057474,567.7625691950152,150â€“300,evening,low
trip-153835263294869032,Carting,166.0858,133.0,0.003928930704532144,266.3004011136038,0.9145983842928359,4189.544400000001,5179.444394373626,222.15509972184137,0.8006103345692606,4900.4024,5745.017766728313,FTL,5179.444394373626,5745.017766728313,565.5733723546873,150â€“300,night,low
trip-153860810089091954,Carting,153.8421,127.0,0.01843006587301056,218.58048424499256,0.8131603298639904,3969.1578,4812.8989334219805,212.4812051883451,0.7916892326106768,4557.578799999999,5378.385826682028,FTL,4812.8989334219805,5378.385826682028,565.4868932600475,150â€“300,late_evening,medium
trip-153843240385063729,FTL,32.5027,31.0,0.00047604706576830763,76.54882099036918,0.7056642103236285,1785.0486,2290.9783471425526,94.24095038632838,0.7803276324643783,1160.0756,1738.7213170048458,Carting,1738.7213170048458,2290.9783471425526,552.2570301377068,0â€“50,late_evening,low
